Row ID,order_id,order_date,order_priority,quantity,revenue,discount_rate,ship_mode,profit,unit_price,shipping_cost,client_name,region_detail,region,client_segment,product_category,product_subcategory,product_name,pack_type,base_margin_pct,ship_date,order_year,order_month,margin_value,delivery_days
2772,20036,2010-12-05,Not Specified,21,1745.118,0.03,Regular Air,307.25,95.99,4.9,John Lee,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,2010-12-07,2010,2010-12,977.2660800000001,2
2880,20773,2009-03-05,Not Specified,44,479.96,0.08,Regular Air,122.54,10.91,2.99,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D¨ Binders,Small Box,0.38,2009-03-06,2009,2009-03,182.38479999999998,1
2909,20967,2011-03-15,High,50,28664.52,0.09,Regular Air,13340.26,599.99,24.49,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2011-03-15,2011,2011-03,10605.8724,0
2910,20967,2011-03-15,High,6,635.7405,0.03,Regular Air,-397.53,125.99,8.08,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,M3682,Small Box,0.57,2011-03-16,2011,2011-03,362.37208499999997,1
2974,21478,2012-03-02,Low,16,423.07,0.01,Regular Air,126.95,25.38,8.99,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2012-03-04,2012,2012-03,211.535,2
2975,21478,2012-03-02,Low,33,1602.21,0.05,Regular Air,728.49,48.04,5.79,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1937,Small Box,0.37,2012-03-06,2012,2012-03,592.8177000000001,4
3000,21633,2009-03-27,Medium,29,547.82,0.08,Regular Air,69.63,18.7,8.99,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack,0.47,2009-03-28,2009,2009-03,257.47540000000004,1
3015,21696,2010-10-21,Medium,14,278.27,0.02,Regular Air,-51.91,19.35,12.79,Marc Crier,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box,0.39,2010-10-22,2010,2010-10,108.5253,1
3184,22851,2009-03-01,Critical,25,667.36,0.09,Regular Air,218.89,28.48,1.99,Denise Monton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2009-03-02,2009,2009-03,266.944,1
3185,22851,2009-03-01,Critical,13,32.37,0.0,Regular Air,-48.55,2.08,5.33,Denise Monton,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Eldon¨ Wave Desk Accessories,Small Box,0.43,2009-03-03,2009,2009-03,13.919099999999998,2
3186,22851,2009-03-01,Critical,38,1409.0875,0.06,Express Air,233.56,45.99,4.99,Denise Monton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,KF 788,Small Box,0.56,2009-03-02,2009,2009-03,789.0890000000002,1
3295,23557,2011-05-31,Not Specified,7,1011.16,0.02,Regular Air,547.96,136.98,24.49,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59,2011-06-01,2011,2011-05,596.5844,1
3443,24577,2010-03-01,Medium,8,180.79,0.05,Regular Air,20.09,22.84,5.47,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,0.39,2010-03-02,2010,2010-03,70.5081,1
3504,24961,2010-01-26,Low,8,487.59,0.04,Delivery Truck,-205.29,58.14,36.61,Ken Black,Manitoba,Prarie,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-02-02,2010,2010-01,297.4299,7
3507,24966,2011-12-17,Medium,34,4152.12,0.0,Regular Air,817.98,120.33,19.99,Deborah Brumfield,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ¨,Small Box,0.59,2011-12-18,2011,2011-12,2449.7508,1
3838,27363,2011-10-18,Medium,16,323.26,0.06,Regular Air,98.34,20.24,6.67,Deborah Brumfield,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,2011-10-19,2011,2011-10,158.3974,1
4074,29028,2011-02-05,Critical,43,17131.36,0.08,Delivery Truck,4722.77,400.97,14.7,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Epson FX-980 Dot Matrix Printer,Jumbo Drum,0.59,2011-02-07,2011,2011-02,10107.5024,2
4089,29156,2010-02-24,Low,10,208.77,0.07,Regular Air,-76.58,20.97,4.0,Denise Monton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,2010-03-01,2010,2010-02,160.7529,5
4115,29282,2012-11-28,Medium,4,34.27,0.1,Regular Air,-26.44,6.48,9.54,Scot Wooten,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2012-11-30,2012,2012-11,12.679900000000002,2
4214,29957,2010-03-13,Critical,28,2555.37,0.08,Delivery Truck,-824.91,95.98,58.2,Dave Brooks,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,2010-03-14,2010,2010-03,1482.1145999999999,1
4231,30053,2009-02-01,Critical,41,3279.01,0.06,Delivery Truck,349.22,80.97,33.6,Marc Crier,Manitoba,Prarie,Consumer,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2009-02-03,2009,2009-02,1213.2337,2
4233,30081,2011-12-17,High,26,213.49,0.05,Regular Air,-136.45,8.04,8.94,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2011-12-19,2011,2011-12,85.39600000000002,2
4246,30214,2009-10-04,Low,38,375.61,0.1,Express Air,-21.26,10.44,5.75,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Avery¨ 3 1/2"" Diskette Storage Pages, 10/Pack",Small Box,0.39,2009-10-11,2009,2009-10,146.4879,7
4280,30497,2011-02-06,Critical,34,706.91,0.03,Express Air,85.68,20.98,8.83,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,2011-02-08,2011,2011-02,261.5567,2
4281,30497,2011-02-06,Critical,31,190.06,0.06,Regular Air,-61.9,5.98,5.35,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,2011-02-08,2011,2011-02,76.024,2
4343,30917,2010-11-01,Low,11,86.79,0.06,Regular Air,-45.6,8.12,2.83,Marc Crier,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2010-11-03,2010,2010-11,66.82830000000001,2
4344,30917,2010-11-01,Low,8,753.8,0.06,Regular Air,-32.3,96.45,13.99,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,2010-11-05,2010,2010-11,286.44399999999996,4
4444,31681,2012-11-07,Not Specified,38,212.12,0.02,Regular Air,-93.78,5.28,5.66,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012-11-08,2012,2012-11,84.84800000000001,1
4456,31777,2011-10-19,Not Specified,32,6483.42,0.07,Delivery Truck,1590.95,200.98,23.76,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,2011-10-21,2011,2011-10,3760.3835999999997,2
4457,31777,2011-10-19,Not Specified,10,137.77,0.01,Regular Air,1.85,12.28,6.47,Logan Currie,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,2011-10-19,2011,2011-10,52.3526,0
4596,32710,2009-11-16,High,43,540.33,0.04,Regular Air,-59.06,12.44,6.27,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile¨ Box Office¨,Medium Box,0.57,2009-11-17,2009,2009-11,307.9881,1
4644,33060,2010-02-19,High,3,15.88,0.05,Regular Air,-11.04,3.74,4.69,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,2010-02-20,2010,2010-02,5.558,1
4675,33254,2011-11-03,Not Specified,11,466.35,0.01,Regular Air,159.25,39.98,9.2,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-11-05,2011,2011-11,303.1275,2
4720,33605,2012-04-03,Critical,42,153.01,0.04,Regular Air,-218.53,3.52,6.83,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2012-04-05,2012,2012-04,58.1438,2
4807,34180,2011-09-03,High,2,27.0,0.02,Express Air,-4.9,5.78,8.09,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2011-09-03,2011,2011-09,9.719999999999999,0
4939,35137,2010-07-17,High,41,225.06,0.05,Express Air,7.3,5.34,2.99,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2010-07-19,2010,2010-07,85.5228,2
4940,35137,2010-07-17,High,47,1041.78,0.1,Regular Air,283.79,23.99,6.71,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2010-07-20,2010,2010-07,364.623,3
5185,36838,2009-04-08,Low,3,32.76,0.06,Express Air,11.29,6.3,0.5,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2009-04-17,2009,2009-04,12.776399999999999,9
5232,37252,2011-11-19,Low,21,1503.49,0.03,Regular Air,408.73,70.97,3.5,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2011-11-21,2011,2011-11,887.0591,2
5233,37252,2011-11-19,Low,1,10.62,0.02,Regular Air,-31.2,8.32,2.38,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2011-11-23,2011,2011-11,7.8588,4
5234,37252,2011-11-19,Low,50,2337.03,0.1,Regular Air,-37.19,49.99,19.99,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2011-11-21,2011,2011-11,1051.6635,2
5235,37252,2011-11-19,Low,34,29345.27,0.03,Delivery Truck,7497.55,880.98,44.55,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2011-11-24,2011,2011-11,18194.0674,5
5496,38979,2010-02-26,Low,48,3355.1,0.07,Delivery Truck,-1701.96,70.98,59.81,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,2010-02-26,2010,2010-02,2013.06,0
5497,38979,2010-02-26,Low,34,2864.55,0.06,Regular Air,1021.07,82.99,5.5,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.44,2010-03-03,2010,2010-02,1260.402,5
5498,38979,2010-02-26,Low,31,65.61,0.02,Regular Air,-16.63,1.95,1.63,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,2010-03-03,2010,2010-02,30.180600000000002,5
5588,39619,2012-01-04,Low,15,742.8,0.02,Regular Air,265.87,49.34,10.25,Ken Black,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,2012-01-08,2012,2012-01,423.39599999999996,4
5670,40101,2009-01-31,Low,46,2188.06,0.1,Express Air,33.77,49.99,19.99,John Lee,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2009-02-05,2009,2009-01,984.627,5
5852,41542,2009-09-26,High,47,6181.48,0.03,Delivery Truck,-194.83,124.49,51.94,Marc Crier,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2009-09-27,2009,2009-09,3894.3324,1
6010,42565,2010-09-22,Low,33,283.8,0.04,Regular Air,47.52,8.69,2.99,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2010-09-29,2010,2010-09,110.682,7
6041,42823,2010-06-25,Medium,8,49.14,0.05,Express Air,-22.56,4.28,6.18,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1980,Small Box,0.4,2010-06-27,2010,2010-06,19.656000000000002,2
6131,43398,2011-04-24,Not Specified,10,1600.85,0.07,Delivery Truck,-193.97,159.31,60.0,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2011-04-25,2011,2011-04,880.4675,1
6212,44002,2009-02-07,Medium,46,320.93,0.05,Regular Air,-66.48,6.68,5.66,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2009-02-09,2009,2009-02,118.7441,2
6213,44002,2009-02-07,Medium,14,261.85,0.03,Regular Air,-52.33,17.7,9.47,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Portfile¨ Personal File Boxes,Small Box,0.59,2009-02-07,2009,2009-02,154.4915,0
6236,44196,2009-08-22,Not Specified,10,56.91,0.01,Regular Air,7.5,5.18,2.04,Cynthia Delaney,Manitoba,Prarie,Corporate,Office Supplies,Paper,Array¨ Memo Cubes,Wrap Bag,0.36,2009-08-24,2009,2009-08,20.487599999999997,2
6267,44359,2010-11-29,High,19,113.2,0.1,Regular Air,24.83,6.08,0.91,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,2010-12-01,2010,2010-11,57.732,2
6334,44871,2011-05-03,Critical,27,94.46,0.02,Regular Air,-75.09,3.28,4.2,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,2011-05-05,2011,2011-05,52.897600000000004,2
6475,46055,2012-06-02,Medium,25,1291.2,0.04,Regular Air,-5.6,50.98,6.5,Marc Crier,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,2012-06-04,2012,2012-06,942.576,2
6556,46624,2010-04-26,Not Specified,28,110.2,0.07,Regular Air,42.84,4.13,0.5,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,2010-04-27,2010,2010-04,42.978,1
6557,46624,2010-04-26,Not Specified,12,54.86,0.09,Regular Air,-50.6,4.28,6.72,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-04-28,2010,2010-04,21.944000000000003,2
6618,47079,2011-12-16,Critical,34,1069.85,0.07,Delivery Truck,-1179.39,31.76,45.51,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Tables,Hon iLevelª Computer Training Table,Jumbo Box,0.65,2011-12-18,2011,2011-12,695.4024999999999,2
6674,47494,2009-07-01,High,42,1967.83,0.04,Regular Air,659.6,45.19,1.99,Marc Crier,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2009-07-02,2009,2009-07,1082.3065000000001,1
6675,47494,2009-07-01,High,9,52.59,0.03,Regular Air,-28.14,4.98,6.07,Marc Crier,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2009-07-01,2009,2009-07,18.9324,0
6694,47622,2012-09-12,Not Specified,41,8188.19,0.05,Regular Air,3702.0,204.1,13.99,Lindsay Williams,Manitoba,Prarie,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,2012-09-13,2012,2012-09,3029.6303,1
6731,47938,2009-06-24,Low,17,283.6535,0.09,Regular Air,-113.05,20.99,2.5,Lindsay Williams,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,2009-07-01,2009,2009-06,229.75933500000002,7
6744,48032,2010-08-26,High,42,309.17,0.09,Regular Air,-283.31,7.77,9.23,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,2010-08-27,2010,2010-08,179.3186,1
6745,48032,2010-08-26,High,29,412.86,0.07,Regular Air,-104.43,15.14,4.53,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon¨ Gobal File Keepers,Small Box,0.81,2010-08-27,2010,2010-08,334.4166,1
6884,49062,2012-04-11,Low,33,103.32,0.0,Regular Air,-25.68,2.98,2.03,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,2012-04-18,2012,2012-04,58.89239999999999,7
6941,49541,2009-01-16,Medium,35,503.75,0.0,Regular Air,16.46,13.43,5.5,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2009-01-17,2009,2009-01,287.1375,1
6970,49799,2009-08-24,High,4,1614.97,0.05,Delivery Truck,-593.15,376.13,85.63,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2009-08-26,2009,2009-08,1195.0778,2
6971,49799,2009-08-24,High,12,2119.0415,0.0,Regular Air,-6.57,195.99,8.99,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2009-08-25,2009,2009-08,1271.4248999999998,1
6973,49828,2011-08-30,Medium,39,272.39,0.03,Express Air,-91.48,6.48,6.6,Ed Braxton,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2011-08-31,2011,2011-08,100.78429999999999,1
7014,50054,2010-09-06,Not Specified,50,5369.46,0.0,Regular Air,1370.26,99.99,19.99,Cynthia Delaney,Manitoba,Prarie,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2010-09-08,2010,2010-09,2792.1192,2
7015,50054,2010-09-06,Not Specified,41,1439.96,0.02,Regular Air,182.46,33.29,8.74,Cynthia Delaney,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel¨/High-Stak¨ Systems,Small Box,0.61,2010-09-08,2010,2010-09,878.3756,2
7058,50370,2012-11-06,Critical,25,122.05,0.0,Express Air,-67.6,4.24,5.41,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2012-11-07,2012,2012-11,42.717499999999994,1
7150,51009,2011-11-05,Not Specified,10,48.0,0.09,Regular Air,-29.14,4.18,6.92,Scot Wooten,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Eldon¨ Image Series Desk Accessories, Burgundy",Small Box,0.49,2011-11-07,2011,2011-11,23.52,2
7698,55200,2010-08-28,Medium,33,505.08,0.01,Regular Air,-56.91,15.15,10.13,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box,0.38,2010-08-30,2010,2010-08,191.9304,2
7699,55200,2010-08-28,Medium,4,649.2385,0.1,Regular Air,-830.72,205.99,2.79,Joe Elijah,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,ELITE Series,Small Box,0.58,2010-08-30,2010,2010-08,376.55833,2
7799,55808,2011-02-14,Not Specified,6,830.28,0.0,Delivery Truck,-382.98,122.99,70.2,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2011-02-16,2011,2011-02,614.4072,2
7800,55808,2011-02-14,Not Specified,45,837.386,0.03,Regular Air,104.33,20.99,4.81,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2011-02-16,2011,2011-02,485.68387999999993,2
7823,55937,2009-01-26,Medium,10,392.77,0.09,Regular Air,-146.2,39.98,7.12,Stefanie Holloman,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,2009-01-28,2009,2009-01,263.15590000000003,2
7824,55937,2009-01-26,Medium,24,7332.088,0.06,Delivery Truck,53.79,376.13,85.63,Stefanie Holloman,Manitoba,Prarie,Small Business,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2009-01-28,2009,2009-01,5425.74512,2
7854,56161,2012-04-14,High,38,1504.22,0.02,Express Air,118.97,39.99,10.25,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55,2012-04-16,2012,2012-04,827.321,2
8050,57477,2010-09-26,High,50,745.48,0.02,Regular Air,119.12,14.56,3.5,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,2010-09-28,2010,2010-09,432.3784,2
8051,57477,2010-09-26,High,45,3086.5115,0.08,Regular Air,1560.96,85.99,2.5,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory12,Small Box,0.35,2010-09-27,2010,2010-09,1080.279025,1
8255,59044,2011-07-20,Critical,6,20.19,0.02,Regular Air,1.25,3.08,0.99,Phillip Flathmann,Manitoba,Prarie,Small Business,Office Supplies,Labels,Avery 481,Small Box,0.37,2011-07-22,2011,2011-07,7.4703,2
8286,59204,2012-02-29,Medium,25,151.75,0.04,Regular Air,-66.24,5.8,5.59,Corey Catlett,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,2012-03-01,2012,2012-02,60.7,1
8393,59969,2012-01-11,High,42,437.73,0.01,Regular Air,205.7,9.9,1.39,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,2012-01-13,2012,2012-01,161.9601,2
8394,59969,2012-01-11,High,16,275.01,0.0,Regular Air,-87.11,15.7,11.25,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2012-01-12,2012,2012-01,165.006,1
